timestamp,ping,download,upload
1615761443616.377,39.11,20.38,8.96
1615761564992.806,46.43,19.8,9.15
1615761683715.932,34.04,24.68,8.67
1615761803511.188,35.54,23.96,9.56
1615761933424.689,47.93,15.21,3.67
1615762043638.629,45.86,26.07,9.12
1615762163560.752,38.07,22.63,9.49
1615762283630.943,39.32,26.06,9.1
1615762403528.998,38.57,26.43,9.19
1615762523676.387,35.64,25.53,8.67
1615762643661.827,39.05,23.98,8.83
1615762763715.43,44.93,18.62,7.98
1615762883747.399,44.03,26.02,8.99
1615763003677.566,38.29,24.43,8.83
1615763123876.66,46.92,20.45,8.97
1615763244788.616,36.22,24.64,8.43
1615763367813.319,38.57,15.45,9.07
1615763483503.918,34.15,23.72,9.44
1615763603986.434,37.01,24.11,9.23
1615763728193.841,36.46,24.95,6.38
1615763849572.489,46.49,15.7,2.48
1615763963669.418,36.87,25.02,9.15
1615764083762.407,47.44,23.86,4.14
1615764204003.793,39.8,23.89,8.98
1615764327325.745,36.3,24.87,6.55
1615764443744.24,32.5,23.88,9.24
1615764564189.1,39.93,23.67,8.54
1615764685362.058,37.81,23.36,7.94
1615764803475.597,35.14,22.21,9.07
1615764924500.098,37.51,27.26,8.41
1615765043937.706,33.85,24.0,9.03
1615765163851.885,47.31,25.5,2.49
1615765283653.237,36.74,23.45,8.37
1615765403538.257,33.16,25.89,8.6
1615765523832.655,34.35,24.01,8.63
1615765644003.301,47.46,24.75,9.1
1615765764196.107,36.93,21.78,8.49
1615765883752.605,36.66,24.68,6.07
1615766003724.896,36.31,18.45,8.56
1615766123576.996,36.66,20.69,8.89
1615766243855.493,38.41,25.23,9.0
1615766363517.729,34.76,22.78,8.87
1615766484746.533,36.0,22.32,8.56
1615766603688.677,33.73,18.14,9.56
1615766724630.018,36.88,26.45,8.51
1615766844401.87,35.7,19.81,8.48
1615766963983.652,36.06,21.91,8.15
1615767084243.939,35.96,22.55,8.55
1615767203588.784,34.95,22.16,9.48
1615767323695.337,43.67,22.38,8.97
1615767444014.341,35.27,21.61,8.82
1615767563515.95,34.8,25.08,9.25
1615767683556.481,37.12,21.79,9.46
1615767804044.351,45.37,24.64,8.71
1615767924564.297,35.03,20.06,9.73
1615768043639.258,32.96,23.81,9.22
1615768163989.946,43.89,22.54,8.88
1615768283605.996,33.6,22.19,8.79
1615768411387.134,44.86,26.0,5.1
1615768524004.617,36.01,18.55,8.75
1615768643879.469,45.53,25.33,9.12
1615768763706.834,34.11,25.01,9.33
1615768884408.752,36.91,23.19,8.77
1615769003681.501,33.3,24.32,9.16
1615769123991.407,48.18,24.64,9.1
1615769250178.972,42.14,14.78,3.3
1615769369042.161,41.6,13.65,5.24
1615769485030.704,46.31,22.89,7.93
1615769604557.869,33.92,25.0,8.06
1615769723327.418,43.84,21.49,9.07
1615769842950.16,45.57,24.95,9.32
1615769963160.665,43.93,26.44,9.25
1615770083076.34,46.7,26.62,3.7
1615770203292.927,34.78,24.0,8.58
1615770322855.248,34.4,26.81,7.94
1615770451147.125,45.98,27.81,5.03
1615770562906.333,36.25,25.51,9.29
1615770682900.774,36.57,25.65,9.58
1615770803216.155,45.44,23.03,8.54
1615770923057.545,43.05,22.11,9.22
1615771043252.063,44.66,19.43,8.76
1615771162956.251,37.45,23.97,9.29
1615771285172.719,34.51,24.4,5.11
1615771405816.522,46.43,20.62,8.5
1615771523920.812,49.3,23.87,8.26
1615771643957.17,27.4,23.36,7.44
1615771763373.636,36.32,19.95,8.31
1615771882819.139,33.39,25.22,9.77
1615772003580.319,47.57,19.66,7.72
1615772123973.294,47.5,21.67,5.86
1615772245388.125,47.46,24.37,6.73
1615772362910.345,37.79,20.12,8.8
1615772483612.423,36.2,21.72,8.71
1615772603987.298,44.9,26.4,9.24
1615772723097.191,51.34,21.29,8.88
1615772843238.606,45.8,22.37,8.53
1615772965263.143,49.1,22.33,6.98
1615773083549.447,35.83,23.24,8.67
1615773203197.405,33.04,25.36,8.8
1615773325333.893,48.3,23.2,7.09
1615773445813.137,33.15,21.2,4.87
1615773565490.257,44.75,24.33,6.88
1615773683267.525,44.73,22.57,7.27
1615773803789.061,48.45,24.71,7.17
1615773922862.922,38.87,25.35,9.24
1615774042962.438,34.66,25.59,9.51
1615774166544.359,46.63,18.84,9.43
1615774287474.807,36.59,10.89,6.36
1615774403448.291,45.13,25.45,8.32
1615774524976.699,35.65,19.95,7.84
1615774642951.979,34.85,27.28,8.97
1615774764068.293,31.95,24.48,7.72
1615774883134.973,38.54,26.19,8.57
1615775002834.764,32.9,22.46,9.83
1615775123628.606,35.73,23.22,9.48
1615775244880.812,37.28,20.71,8.78
1615775362976.123,33.74,25.39,10.08
1615775483547.914,35.45,22.5,9.49
1615775603167.615,37.76,22.34,9.4
1615775723580.132,44.25,18.81,8.97
1615775845163.208,46.77,20.08,8.13
1615775963320.428,34.85,21.01,8.92
1615776083364.634,39.97,21.12,9.87
1615776203677.04,37.82,26.84,7.3
1615776323123.413,34.19,23.98,9.65
1615776443020.53,34.05,25.1,9.55
1615776563015.47,35.06,19.83,9.67
1615776682931.889,37.52,24.74,9.75
1615776807853.862,36.14,24.16,6.46
1615776923276.382,32.99,21.25,9.28
1615777045050.748,35.57,24.37,7.94
1615777164520.337,47.9,21.74,8.89
1615777285428.63,45.42,25.4,7.49
1615777403662.957,36.36,23.1,9.33
1615777523137.303,33.09,24.54,9.64
1615777644433.255,44.17,25.36,5.94
1615777763039.332,34.41,23.68,10.24
1615777882970.387,35.45,25.02,10.09
1615778004063.474,33.32,22.55,8.37
1615778124609.662,43.63,19.79,7.15
1615778243924.957,35.77,19.5,9.16
1615778365773.483,45.32,22.13,9.28
1615778483476.787,44.24,22.47,8.81
1615778603622.54,35.46,19.31,9.25
1615778724931.212,44.13,21.55,8.5
1615778843355.535,32.73,24.76,3.35
1615778963610.776,45.7,24.59,9.14
1615779082994.129,33.42,25.85,9.64
1615779206698.412,50.13,21.05,9.4
1615779322966.309,34.27,24.8,9.77
1615779443326.373,45.72,25.55,9.11
1615779563603.99,46.22,20.97,9.33
1615779683292.114,41.61,25.26,9.04
1615779803029.652,34.35,23.03,9.96
1615779924338.173,44.66,23.65,7.25
1615780043712.641,43.88,22.68,8.26
1615780163955.034,44.45,23.81,7.53
1615780286836.079,43.31,20.05,8.32
1615780405882.613,48.37,23.01,9.17
1615780523865.919,41.69,24.29,7.45
1615780645279.157,45.19,24.26,7.11
1615780763037.659,36.28,25.6,9.42
1615780883064.537,34.25,23.22,8.81
1615781004423.642,42.83,24.41,5.85
1615781124298.893,35.48,25.22,8.53
1615781243728.714,33.88,24.33,8.96
1615781363743.369,45.3,24.24,6.71
1615781483442.608,44.17,24.12,9.2
1615781604263.538,41.63,24.72,6.46
1615781723113.216,34.05,23.48,9.84
1615781843795.827,33.33,22.17,8.7
1615781963538.389,31.38,19.81,9.55
1615782083204.439,33.8,22.43,9.41
1615782203205.071,33.63,25.34,10.04
1615782324055.904,35.95,24.91,9.23
1615782448160.147,33.44,25.7,6.59
1615782563251.021,33.34,20.12,9.78
1615782683234.412,34.3,23.84,9.31
1615782803206.07,34.82,25.57,9.54
1615782923358.253,34.08,22.22,9.48
1615783043709.008,38.75,22.95,9.6
1615783164339.329,34.42,21.58,8.53
1615783283458.801,32.26,23.73,9.26
1615783403475.286,33.48,21.96,9.48
1615783523715.261,34.28,20.87,9.42
1615783643749.095,36.46,24.04,9.5
1615783763173.661,37.02,22.01,9.88
1615783883444.697,38.51,24.04,9.76
1615784004486.957,35.43,22.11,8.13
1615784124377.341,34.45,24.54,9.05
1615784243557.742,34.28,21.5,7.57
1615784363210.923,36.18,25.5,9.8
1615784483319.223,31.89,24.56,9.53
1615784603212.855,33.58,23.44,10.29
1615784723465.26,34.05,25.59,9.44
1615784843452.188,37.74,21.32,9.9
1615784963547.163,32.5,24.0,9.41
1615785084515.923,34.81,16.27,9.14
1615785204453.841,34.72,19.24,9.03
1615785324914.845,35.18,23.17,8.5
1615785443227.23,33.16,24.74,9.39
1615785563268.902,34.42,19.37,9.65
1615785683493.625,35.91,24.31,9.52
1615785803498.282,33.4,23.16,9.73
1615785924280.01,35.42,20.11,7.35
1615786044053.087,33.77,24.0,8.93
1615786163371.928,34.59,20.08,9.75
1615786283436.468,34.92,22.2,9.98
1615786403383.024,33.7,24.94,10.0
1615786524425.835,34.95,25.25,8.91
1615786643502.883,33.59,24.36,9.6
1615786764278.621,33.4,22.67,8.67
1615786883540.156,33.68,18.1,9.64
1615787004197.251,36.92,23.73,9.1
1615787132404.336,34.9,18.46,4.96
1615787243406.985,33.96,23.47,9.34
1615787363431.608,34.53,19.31,9.97
1615787483675.464,39.44,22.99,9.73
1615787603568.009,33.43,24.09,9.34
1615787723712.318,35.77,25.44,9.17
1615787843586.344,35.36,24.19,9.42
1615787964500.36,35.05,26.62,8.62
1615788084160.126,37.15,20.24,8.91
1615788204471.932,36.38,23.02,9.18
1615788323484.491,36.27,21.67,9.73
1615788443332.382,34.12,23.62,9.33
1615788564221.07,36.72,22.79,9.04
1615788683871.854,36.31,24.53,9.94
1615788803517.489,35.92,26.87,9.1
1615788923931.673,37.42,24.63,9.07
1615789043654.322,36.58,20.42,9.83
1615789163635.642,35.37,22.54,9.81
1615789285152.218,37.61,25.06,7.99
1615789403539.752,42.13,22.81,9.04
1615789523562.479,37.66,18.92,9.35
1615789643445.756,35.45,25.71,9.55
1615789764155.726,36.33,19.31,9.12
1615789884222.153,35.88,24.94,8.23
1615790003586.31,36.93,24.57,9.23
1615790124239.188,38.73,24.13,8.94
1615790243530.91,36.22,26.56,9.87
1615790364554.847,38.27,21.52,8.72
1615790483506.642,35.28,25.05,9.66
1615790603602.911,34.79,22.87,9.99
1615790724011.859,39.82,21.51,9.37
1615790843757.314,41.92,21.45,8.5
1615790965073.159,41.41,16.96,7.64
1615791083503.425,34.35,25.72,9.06
1615791203535.242,39.97,22.31,8.84
1615791324552.624,37.43,17.88,7.52
1615791443589.068,35.24,25.33,9.44
1615791564404.222,38.53,21.12,8.53
1615791693549.74,42.63,22.52,8.9
1615791804346.528,41.96,24.31,8.59
1615791924156.095,36.82,24.14,8.98
1615792043776.437,36.29,23.59,9.03
1615792163715.725,38.6,23.33,8.73
1615792283739.823,39.04,24.92,8.65
1615792403974.963,40.63,22.92,8.37
1615792524954.62,35.39,22.21,8.25
1615792644952.034,37.2,23.09,8.64
1615792763914.367,48.17,21.88,9.38
1615792883609.84,40.55,23.87,9.33
1615793005149.79,34.77,23.58,7.82
1615793123633.572,40.13,24.83,9.21
1615793243775.429,41.63,24.42,8.88
1615793364187.45,40.89,22.18,8.62
1615793483546.838,40.18,26.65,8.78
1615793605651.988,35.86,22.11,9.77
1615793723510.828,38.8,23.18,9.42
1615793843710.537,38.21,19.35,9.0
1615793963595.001,39.95,27.07,9.02
1615794083794.541,36.55,25.4,8.83
1615794204527.599,35.19,22.95,8.82
1615794323597.733,40.27,20.96,8.96
1615794445747.187,36.35,20.1,8.57
1615794563710.741,41.48,24.06,9.26
1615794684326.645,37.44,23.21,8.33
1615794803635.92,40.38,26.33,9.13
1615794923596.803,37.72,22.29,8.99
1615795043786.102,41.37,23.98,9.21
1615795163609.017,39.79,23.1,9.16
1615795283709.375,38.33,20.32,9.35
1615795403806.06,40.57,20.9,8.76
1615795523687.465,41.72,24.77,9.37
1615795647432.791,35.13,19.84,7.52
1615795764127.366,41.23,20.76,8.84
1615795884284.133,39.32,24.16,8.1
1615796005017.85,44.93,25.48,4.53
1615796123885.088,46.17,25.89,6.84
1615796243947.882,39.98,19.54,7.75
1615796365344.268,41.33,21.85,5.48
1615796484190.954,37.6,24.3,6.25
1615796604343.905,40.08,23.46,7.66
1615796724232.4,43.05,23.59,7.24
1615796843720.059,42.63,26.67,6.33
1615796964312.133,43.86,20.14,5.85
1615797083835.166,42.32,22.61,3.7
1615797203862.259,42.05,21.27,4.43
1615797324555.925,48.56,23.53,6.98
1615797448948.434,36.53,21.67,3.51
1615797566724.981,40.06,25.46,4.85
1615797684757.819,40.28,25.51,6.95
1615797803776.24,36.0,19.98,7.41
1615797924516.625,35.83,25.81,7.69
1615798044056.168,41.36,24.14,8.38
1615798163787.901,39.37,24.22,9.25
1615798284058.865,46.57,24.4,7.06
1615798404325.942,42.09,22.27,8.77
1615798523032.749,41.51,22.35,8.67
1615798649189.181,35.38,22.16,6.29
1615798763084.304,37.9,21.88,7.94
1615798883368.939,49.42,21.35,5.54
1615799004238.888,40.58,24.64,7.27
1615799122970.451,44.3,26.17,7.29
1615799243493.008,42.79,25.46,8.5
1615799364483.362,42.73,25.01,6.35
1615799494590.638,44.69,14.4,3.91
1615799604603.725,33.2,24.65,5.6
1615799724327.265,35.49,25.27,4.52
1615799843629.21,35.53,24.17,8.43
1615799963637.822,37.43,25.39,8.74
1615800083343.283,43.01,24.83,7.0
1615800203443.288,45.55,22.76,7.6
1615800323340.605,47.79,14.86,7.75
1615800443558.068,43.71,25.29,5.15
1615800563494.061,40.08,24.47,5.95
1615800683560.536,44.42,20.52,3.91
1615800804104.299,36.4,20.19,6.21
1615800925389.679,38.73,15.1,8.12
1615801043091.813,40.29,26.85,9.22
1615801163705.933,40.06,20.64,8.55
1615801283396.63,34.77,22.2,8.53
1615801405610.799,43.66,22.22,8.46
1615801523522.852,34.63,23.67,9.56
1615801649827.715,40.37,17.13,7.04
1615801763487.926,37.72,23.47,8.88
1615801883067.712,39.9,27.41,9.88
1615802004388.911,52.11,23.9,9.05
1615802123397.19,46.78,24.59,9.01
1615802244242.334,51.09,19.45,9.04
1615802363747.476,46.92,24.34,8.28
1615802485762.284,51.32,21.39,6.99
1615802604166.061,36.83,21.96,8.98
1615802723703.609,43.18,17.49,7.94
1615802843543.397,47.74,21.94,8.13
1615802967610.265,71.6,20.2,7.69
1615803083550.82,47.7,22.77,8.68
1615803204872.374,39.06,17.95,9.68
1615803323714.144,52.65,21.59,8.74
1615803444094.75,37.62,24.94,7.31
1615803563587.485,46.36,21.27,9.03
1615803684069.112,55.5,18.33,8.9
1615803803502.025,45.13,23.92,8.5
1615803930749.014,38.29,26.05,5.4
1615804044344.416,36.44,20.87,8.77
1615804164306.355,55.56,19.05,8.47
1615804283714.868,49.15,24.19,4.92
1615804403662.768,48.41,22.02,6.56
1615804523928.564,56.74,20.15,4.49
1615804643524.771,48.12,21.6,9.08
1615804764685.203,34.96,21.18,3.81
1615804884856.197,49.1,22.22,7.88
1615805004159.545,50.48,21.49,5.23
1615805125058.958,50.45,22.08,3.27
1615805243649.226,43.04,19.0,4.08
1615805363485.096,38.1,19.12,9.58
1615805483473.162,40.38,21.45,8.81
1615805603639.638,44.0,23.85,6.09
1615805724174.054,50.38,22.39,8.88
1615805844354.618,50.1,19.53,6.94
1615805963752.978,52.32,21.95,6.52
1615806085966.576,37.72,23.91,6.04
1615806205673.843,41.84,20.61,7.45
1615806323608.042,56.81,23.29,9.31
1615806444584.217,52.9,18.53,4.72
1615806563704.621,36.57,21.18,7.24
1615806684412.031,42.62,23.03,7.75
1615806809022.838,38.7,18.89,5.62
1615806924021.711,50.08,25.22,7.06
1615807044606.673,41.92,23.73,7.06
1615807163646.336,38.85,24.93,9.62
1615807283650.141,47.85,19.9,8.0
1615807403228.37,34.8,25.6,6.62
1615807527106.591,49.18,23.21,7.4
1615807645945.529,56.45,22.04,6.33
1615807764402.159,45.14,21.36,6.12
1615807884453.691,45.11,22.98,5.55
1615808003916.763,45.24,23.47,6.62
1615808124488.442,35.13,20.93,8.3
1615808243870.84,50.22,25.33,5.95
1615808366366.04,38.85,20.15,6.01
1615808483502.585,38.6,23.32,9.99
1615808603279.927,36.9,23.68,9.65
1615808723567.002,34.83,23.64,6.96
1615808844446.248,48.1,18.25,6.35
1615808963766.17,50.6,25.95,6.72
1615809084952.421,55.06,20.16,5.24
1615809203529.505,41.62,22.43,8.89
1615809323707.184,35.04,23.78,7.81
1615809445234.004,42.64,23.43,8.39
1615809563564.101,47.55,22.6,8.7
1615809689143.308,47.71,25.36,6.39
1615809806930.591,43.04,23.22,8.17
1615809924074.511,50.1,22.42,5.99
1615810044037.932,37.53,21.95,6.65
1615810163728.49,50.11,19.06,8.54
1615810285556.726,49.12,25.16,6.76
1615810405937.381,39.18,18.91,6.8
1615810523631.177,38.05,21.93,7.21
1615810644361.061,37.92,18.97,6.75
1615810767118.243,57.03,19.78,5.54
1615810884787.711,53.56,22.14,4.54
1615811003845.952,51.35,23.29,8.97
1615811123651.953,51.3,22.19,8.98
1615811244337.839,38.35,18.64,7.49
1615811366402.504,48.92,24.46,7.18
1615811484444.726,50.92,18.16,5.73
1615811603938.747,51.73,22.41,6.08
1615811723499.292,40.09,23.75,8.67
1615811843856.365,52.03,20.3,4.86
1615811963639.813,49.75,21.47,7.82
1615812084446.743,48.4,25.47,5.56
1615812203875.308,43.38,24.59,8.43
1615812323454.396,40.31,26.93,7.05
1615812444316.294,42.06,23.76,5.21
1615812565368.848,38.05,26.68,4.0
1615812684568.364,43.6,26.16,8.56
1615812803588.631,46.75,26.13,8.55
1615812924567.353,46.51,16.67,2.89
1615813043473.546,39.27,23.26,8.86
1615813168397.713,49.05,20.12,8.91
1615813284525.208,49.77,25.39,3.26
1615813403958.041,52.43,19.22,3.24
1615813524688.372,46.7,25.66,3.56
1615813644589.976,51.38,18.14,2.73
1615813765531.821,39.88,23.56,3.46
1615813885543.451,37.48,20.45,3.78
1615814003922.895,40.9,19.31,4.52
1615814125091.121,46.68,18.06,2.47
1615814246373.652,42.6,21.48,5.83
1615814363972.281,44.46,25.79,5.36
1615814484497.166,41.81,22.88,5.64
1615814606746.001,46.54,21.55,2.14
1615814723627.579,46.36,21.31,8.41
1615814854829.735,46.72,13.89,1.85
1615814967163.513,40.52,17.41,4.9
1615815087790.016,43.78,17.45,4.22
1615815203869.347,41.06,20.6,7.76
1615815323977.208,41.69,22.2,8.92
1615815445692.989,39.36,22.17,5.94
1615815563883.272,38.65,25.07,7.99
1615815683909.244,43.37,16.72,9.38
1615815804947.068,37.35,22.69,5.05
1615815924233.79,45.45,21.02,4.64
1615816043809.174,42.81,24.24,3.62
1615816165363.884,42.6,23.7,3.82
1615816283435.982,42.82,22.5,7.84
1615816403743.885,46.39,26.03,3.46
1615816525689.897,34.4,18.29,4.82
1615816644916.08,34.12,23.19,5.29
1615816763933.068,40.78,20.6,8.61
1615816883846.417,41.67,25.58,8.02
1615817003622.921,34.34,23.45,8.97
1615817123702.522,40.53,24.63,8.84
1615817244545.5,33.99,20.43,4.79
1615817364438.072,36.84,23.61,4.48
1615817484554.023,45.68,25.12,3.4
1615817605554.002,39.36,20.31,4.46
1615817724772.805,41.75,23.96,3.72
1615817844770.907,42.74,22.7,2.64
1615817965386.734,39.47,21.34,2.21
1615818084574.243,46.0,23.55,2.56
1615818204561.76,45.69,20.75,2.66
1615818329881.741,35.88,21.52,1.97
1615818448946.636,38.82,20.0,1.93
1615818564116.782,41.95,19.76,2.3
1615818684831.702,42.05,16.48,2.04
1615818807112.908,41.86,23.04,2.11
1615818927166.858,36.11,23.94,2.18
1615819047835.619,39.86,21.92,2.56
1615819165597.994,48.1,22.52,1.93
1615819290564.853,39.85,20.68,1.75
1615819405632.987,40.53,19.21,2.76
1615819525095.213,49.59,26.0,2.8
1615819646346.327,43.7,20.14,2.51
1615819765439.979,46.29,24.85,2.86
1615819886153.073,48.6,24.78,2.36
1615820004750.44,46.96,18.87,3.25
1615820124968.336,46.11,26.33,2.9
1615820244791.773,42.5,23.46,4.79
1615820365695.509,34.62,21.91,3.71
1615820485990.307,46.79,23.29,4.07
1615820604323.186,41.54,25.88,4.07
1615820723895.578,38.69,26.73,4.09
1615820846313.883,46.06,24.81,4.91
1615820964147.75,41.05,19.08,8.97
1615821084255.394,49.16,16.35,9.3
1615821205517.269,37.36,26.38,7.4
1615821324119.526,42.53,22.45,8.57
1615821443872.844,40.97,23.53,9.03
1615821564533.402,42.29,26.64,6.09
1615821685112.511,45.19,17.65,6.04
1615821804129.22,44.66,24.24,8.82
1615821925084.768,48.29,21.45,7.0
1615822044039.649,42.8,25.36,7.04
1615822163838.379,44.46,25.72,8.49
1615822284446.703,46.57,10.54,2.9
1615822404836.366,39.08,26.81,5.99
1615822524539.701,49.51,27.06,7.86
1615822643860.0,45.09,26.66,9.05
1615822764258.335,46.83,24.65,8.47
1615822892881.838,45.66,12.68,6.53
1615823004019.444,47.04,23.8,9.26
1615823124517.236,38.02,18.77,6.35
1615823244384.984,34.77,18.75,3.33
1615823365462.313,36.74,26.57,7.73
1615823484680.693,36.25,25.12,8.44
1615823603944.04,39.33,21.38,9.74
1615823724982.914,36.97,22.24,8.77
1615823844651.853,38.65,10.22,7.68
1615823966776.205,37.56,23.32,8.48
1615824086510.305,40.52,21.36,9.0
1615824204079.962,38.06,23.71,9.77
1615824323897.794,36.64,19.03,9.89
1615824448174.819,37.28,26.92,6.23
1615824563948.18,33.99,23.44,9.52
1615824684107.823,38.49,26.13,8.98
1615824803703.186,35.83,26.98,9.49
1615824924180.594,36.51,24.18,6.84
1615825049688.355,38.75,26.26,4.11
1615825165428.744,39.72,24.23,8.57
1615825284306.967,45.52,19.83,9.08
1615825404437.387,43.02,18.74,8.73
1615825524919.672,34.44,23.87,6.24
1615825649180.344,39.92,25.37,6.19
1615825766433.247,46.78,20.57,9.12
1615825884457.62,46.58,23.82,9.03
1615826003933.179,40.78,24.21,8.41
1615826124861.228,43.11,23.1,6.93
1615826246566.78,45.06,18.53,5.74
1615826368248.573,50.32,19.42,6.57
1615826484334.007,35.54,24.33,6.45
1615826604193.37,42.78,23.75,3.14
1615826723635.69,53.89,26.24,3.61
1615826845583.086,40.42,21.19,4.03
1615826964724.395,36.67,24.9,4.86
1615827085705.691,37.98,24.89,2.49
1615827203785.915,48.43,20.61,3.65
1615827323586.483,37.79,26.77,8.8
1615827443418.271,43.17,25.4,7.57
1615827563476.342,46.99,26.11,7.28
1615827683915.982,33.22,28.23,7.9
1615827805052.25,39.88,19.92,7.52
1615827923180.663,37.56,26.08,7.81
1615828043601.725,33.98,15.92,6.25
1615828163897.094,42.24,25.07,6.12
1615828283076.37,37.91,23.01,6.14
1615828404831.037,35.87,25.6,4.95
1615828525977.304,48.25,21.84,4.26
1615828644779.992,36.16,20.8,4.99
1615828764697.674,43.45,22.4,5.11
1615828884009.781,45.38,24.66,5.19
1615829003462.448,38.47,20.82,5.1
1615829123419.419,45.56,27.21,4.78
1615829243664.912,51.51,25.45,5.55
1615829364840.338,43.79,18.33,4.18
1615829484187.988,49.89,23.41,6.38
1615829604989.062,34.03,26.93,5.29
1615829724716.397,40.54,17.97,4.61
1615829844991.251,39.05,25.67,3.69
1615829967303.344,35.4,26.14,2.61
1615830083441.126,42.72,26.13,3.22
1615830207484.608,50.95,19.44,4.03
1615830324562.303,43.58,21.97,2.85
1615830443700.562,31.43,21.58,5.43
1615830563872.306,34.55,23.92,4.1
1615830683480.313,47.88,25.05,6.54
1615830803554.201,43.97,23.53,6.73
1615830925850.229,38.91,20.62,6.94
1615831043261.966,35.49,24.98,8.99
1615831164424.306,43.14,22.4,7.7
1615831284215.147,35.19,26.99,6.96
1615831404243.446,35.84,25.91,7.15
1615831525607.148,50.42,20.33,3.69
1615831644040.286,47.5,23.93,6.18
1615831764669.391,39.43,25.59,6.54
1615831883582.353,46.05,23.54,4.82
1615832003305.659,41.97,20.7,5.17
1615832124704.059,52.31,18.66,4.8
1615832244007.038,42.55,18.68,4.21
1615832364481.243,49.91,21.99,3.03
1615832487508.512,41.49,20.71,2.89
1615832604340.518,51.36,24.28,3.24
1615832724973.815,35.34,26.4,4.86
1615832844463.963,37.56,17.67,8.0
1615832963406.628,36.13,21.57,8.21
1615833084031.767,58.62,21.16,9.07
1615833203784.111,34.19,23.63,8.17
1615833325156.339,37.05,22.74,8.72
1615833447534.003,50.05,17.32,8.07
1615833566600.137,41.89,12.89,8.09
